valid_time,price_buy,price_sell,generation,consumption,power_buy,power_sell,battery_charge,battery_discharge,battery_state,energy_cost,grid_cost_energy,total_grid_cost,total_cost
2019-11-14T02:00:00.000+00:00,0.43670000000000003,0.3567000000000001,9.777113434012564,303.2638843108947,495.41005352858076,0,201.92328265169863,0,646.220239231194,216.34557037593123,7.431150802928711,15.35942588102451,231.70499625695572
2019-11-14T03:00:00.000+00:00,0.44189999999999996,0.3619,3.676002640426182,291.55298864811147,495.41005352858076,0,207.5330675208955,0,833,218.9217026542798,7.431150802928711,15.35942588102451,234.2811285353043
2019-11-14T04:00:00.000+00:00,0.4503,0.3703,17.60729206387731,300.73979775791855,283.13250569404124,0,0,0,833,127.49456731402677,4.2469875854106185,12.175262663506418,139.66982997753317
2019-11-14T05:00:00.000+00:00,0.4745,0.3945,38.70441258294765,320.8103356549038,282.1059230719561,0,0,0,833,133.85926049764316,4.231588846079341,12.159863924175141,146.0191244218183
2019-11-14T06:00:00.000+00:00,0.5717000000000001,0.4917000000000001,18.809135243785313,335.14109676327047,316.33196151948516,0,0,0,833,180.8469824006897,4.7449794227922775,12.673254500888078,193.5202369015778
2019-11-14T07:00:00.000+00:00,0.5632,0.4832,46.66578998824766,324.6416472590521,277.97585727080445,0,0,0,833,156.55600281491706,4.169637859062067,12.097912937157865,168.65391575207494
2019-11-14T08:00:00.000+00:00,0.531,0.451,59.959289051668875,310.4045435775933,250.44525452592444,0,0,0,833,132.98643015326587,3.7566788178888664,11.684953895984666,144.67138404925052
2019-11-14T09:00:00.000+00:00,0.5124000000000001,0.43240000000000006,86.29679511751166,302.8479835162167,216.55118839870502,0,0,0,833,110.96082893549647,3.2482678259805753,11.176542904076374,122.13737183957284
2019-11-14T10:00:00.000+00:00,0.5195,0.4395,84.50725076004045,283.49647479380525,198.9892240337648,0,0,0,833,103.37490188554081,2.9848383605064717,10.91311343860227,114.28801532414307
2019-11-14T11:00:00.000+00:00,0.5264,0.4464,107.6966504917953,287.61126428506157,179.91461379326626,0,0,0,833,94.70705270077535,2.6987192068989936,10.626994284994794,105.33404698577014
2019-11-14T12:00:00.000+00:00,0.5462,0.4662,119.05818564273311,271.97404302764664,152.91585738491352,0,0,0,833,83.52264130363977,2.2937378607737027,10.222012938869502,93.74465424250927
2019-11-14T13:00:00.000+00:00,0.5770000000000001,0.49700000000000005,68.41029304437804,287.9503291884093,219.54003614403126,0,0,0,833,126.67460085510605,3.293100542160469,11.221375620256268,137.89597647536232
2019-11-14T14:00:00.000+00:00,0.5811999999999999,0.5011999999999999,32.39196700627116,323.31240412549096,282.1904371192198,0,0,8.730000000000041,823.3,164.00908205369052,4.232856556788296,12.161131634884097,176.17021368857462
2019-11-14T15:00:00.000+00:00,0.6015,0.5215,10.501278700952843,367.8049310127204,24.303652311767507,0,0,333,453.3,14.618646865528156,0.3645547846765126,8.292829862772312,22.911476728300467
2019-11-14T16:00:00.000+00:00,0.6319,0.5519,2.708918653891009,392.13978394393996,56.43086529004893,0,0,333,83.30000000000001,35.65866377678192,0.8464629793507339,8.774738057446534,44.433401834228455
2019-11-14T17:00:00.000+00:00,0.538,0.458,6.530152149419587,395.9562023299339,389.4260501805143,0,0,0,83.30000000000001,209.51121499711672,5.8413907527077145,13.769665830803515,223.28088082792024
2019-11-14T18:00:00.000+00:00,0.4906,0.4106,35.44602504255498,358.83204792397885,323.38602288142386,0,0,0,83.30000000000001,158.65318282562654,4.850790343221358,12.779065421317156,171.4322482469437
2019-11-14T19:00:00.000+00:00,0.46729999999999994,0.3873,51.39012813128688,348.0863595662598,296.6962314349729,0,0,0,83.30000000000001,138.64614894956281,4.4504434715245935,12.378718549620393,151.0248674991832
2019-11-14T20:00:00.000+00:00,0.46049999999999996,0.3805,76.93394411920264,338.9401602359097,262.00621611670704,0,0,0,83.30000000000001,120.65386252174358,3.9300932417506056,11.858368319846406,132.51223084159
2019-11-14T21:00:00.000+00:00,0.4506,0.37060000000000004,112.66505635461449,317.8824206191612,205.21736426454675,0,0,0,83.30000000000001,92.47094433760476,3.078260463968201,11.006535542064,103.47747987966876
2019-11-14T22:00:00.000+00:00,0.44670000000000004,0.3667000000000001,197.1647160581258,318.95971236614554,121.79499630801973,0,0,0,83.30000000000001,54.40582485079242,1.826924944620296,9.755200022716096,64.16102487350851
2019-11-14T23:00:00.000+00:00,0.4275,0.34750000000000003,223.79924320415003,310.67232824342966,86.87308503927963,0,0,0,83.30000000000001,37.13824385429204,1.3030962755891944,9.231371353684994,46.36961520797704
2019-11-15T00:00:00.000+00:00,0.4103,0.33030000000000004,206.79454052252729,279.8078444428561,73.01330392032881,0,0,0,83.30000000000001,29.95735859851091,1.0951995588049321,9.023474636900731,38.980833235411644
2019-11-15T01:00:00.000+00:00,0.4064,0.3264,326.9585285437855,284.8204974716262,0,0,42.13803107215932,0,121.2242279649434,0,0,7.928275078095799,7.928275078095799
2019-11-15T02:00:00.000+00:00,0.40819999999999995,0.3282,406.8365427231846,314.70938894150464,0,0,92.12715378167997,0,204.13866636845535,0,0,7.928275078095799,7.928275078095799
2019-11-15T03:00:00.000+00:00,0.41939999999999994,0.3394,457.2076899444967,342.63104462950713,0,101.11129282026228,13.465352494727274,0,216.2574836137099,-34.317172783197016,1.516669392303934,9.444944470399733,-24.872228312797283
2019-11-15T04:00:00.000+00:00,0.44020000000000004,0.3602000000000001,459.72910849288206,336.59775087437407,0,123.13135761850799,0,0,216.2574836137099,-44.35191501418659,1.8469703642776198,9.77524544237342,-34.57666957181317
2019-11-15T05:00:00.000+00:00,0.4521,0.37210000000000004,467.9389505881391,364.7344290448677,0,103.20452154327143,0,0,216.2574836137099,-38.4024024662513,1.5480678231490714,9.476342901244871,-28.926059565006433
2019-11-15T06:00:00.000+00:00,0.4644,0.3844,468.75682955981546,362.6566803626771,0,106.10014919713836,0,0,216.2574836137099,-40.78489735137999,1.5915022379570753,9.519777316052874,-31.265120035327115
